"Index Name","Date","Open","High","Low","Close"
"NIFTY SMALLCAP 100","10 Dec 2024","19575.25","19634.8","19516.45","19583.20"
"NIFTY SMALLCAP 100","09 Dec 2024","19521.55","19578.75","19456.85","19528.60"
"NIFTY SMALLCAP 100","06 Dec 2024","19377.55","19514.9","19285.9","19492.10"
"NIFTY SMALLCAP 100","05 Dec 2024","19259.65","19352.9","19202.5","19333.55"
"NIFTY SMALLCAP 100","04 Dec 2024","19077.5","19199.35","19008.35","19173.55"
"NIFTY SMALLCAP 100","03 Dec 2024","18904.15","19033","18894.45","19003.55"
"NIFTY SMALLCAP 100","02 Dec 2024","18666.8","18853.85","18593.75","18845.05"
"NIFTY SMALLCAP 100","29 Nov 2024","18546.05","18666.15","18491.55","18650.95"
"NIFTY SMALLCAP 100","28 Nov 2024","18579.35","18712.35","18468.1","18511.55"
"NIFTY SMALLCAP 100","27 Nov 2024","18327.1","18518.35","18269.6","18502.85"
"NIFTY SMALLCAP 100","26 Nov 2024","18161.4","18288.4","18145","18265.30"
"NIFTY SMALLCAP 100","25 Nov 2024","18055.1","18154.3","18041.2","18115.85"
"NIFTY SMALLCAP 100","22 Nov 2024","17652.65","17797.75","17564.25","17755.55"
"NIFTY SMALLCAP 100","21 Nov 2024","17676.9","17707.05","17432.15","17596.60"
"NIFTY SMALLCAP 100","19 Nov 2024","17593.9","17893.05","17591.6","17677.35"
"NIFTY SMALLCAP 100","18 Nov 2024","17641.65","17695.7","17367.45","17507.25"
"NIFTY SMALLCAP 100","14 Nov 2024","17500.7","17749.15","17497.1","17601.05"
"NIFTY SMALLCAP 100","13 Nov 2024","17903.35","17941.15","17431.5","17458.90"
"NIFTY SMALLCAP 100","12 Nov 2024","18261.95","18391.25","17950.05","17991.60"
"NIFTY SMALLCAP 100","11 Nov 2024","18382.6","18416.45","18204.45","18225.15"
"NIFTY SMALLCAP 100","08 Nov 2024","18783.25","18797.35","18401.15","18445.60"
"NIFTY SMALLCAP 100","07 Nov 2024","18976.05","19031.9","18740.75","18763.85"
"NIFTY SMALLCAP 100","06 Nov 2024","18592.5","18921.4","18550.35","18906.10"
"NIFTY SMALLCAP 100","05 Nov 2024","18370.4","18524.15","18248.6","18503.45"
"NIFTY SMALLCAP 100","04 Nov 2024","18773.15","18789.55","18308.15","18424.65"
"NIFTY SMALLCAP 100","01 Nov 2024","18764.95","18862.25","18738.85","18794.90"
"NIFTY SMALLCAP 100","31 Oct 2024","18390.45","18630","18316.95","18602.60"
"NIFTY SMALLCAP 100","30 Oct 2024","18231.3","18454.7","18183.2","18390.90"
"NIFTY SMALLCAP 100","29 Oct 2024","18099.2","18227.3","17870.65","18198.95"
"NIFTY SMALLCAP 100","28 Oct 2024","17912.3","18139.1","17734.15","18062.30"
"NIFTY SMALLCAP 100","25 Oct 2024","18292.35","18352.85","17670.9","17847.90"
"NIFTY SMALLCAP 100","24 Oct 2024","18332.25","18426.1","18210.85","18249.15"
"NIFTY SMALLCAP 100","23 Oct 2024","18034.95","18459.2","17816.65","18286.20"
"NIFTY SMALLCAP 100","22 Oct 2024","18777.6","18782.4","18025.45","18061.00"
"NIFTY SMALLCAP 100","21 Oct 2024","19166.9","19181.5","18765.8","18797.40"
"NIFTY SMALLCAP 100","18 Oct 2024","18957.75","19102.65","18645.4","19077.80"
"NIFTY SMALLCAP 100","17 Oct 2024","19374.9","19391.9","19039.5","19065.95"
"NIFTY SMALLCAP 100","16 Oct 2024","19279.25","19346.85","19178.25","19304.90"
"NIFTY SMALLCAP 100","15 Oct 2024","19179.55","19318.6","19149.3","19302.05"
"NIFTY SMALLCAP 100","14 Oct 2024","19074.25","19105.75","18992.2","19090.55"
"NIFTY SMALLCAP 100","11 Oct 2024","18950.15","19064.1","18894.5","19008.80"
"NIFTY SMALLCAP 100","10 Oct 2024","18976.6","19018.3","18884.15","18900.00"
"NIFTY SMALLCAP 100","09 Oct 2024","18718.45","18940.7","18716.8","18864.60"
"NIFTY SMALLCAP 100","08 Oct 2024","18208.55","18658.8","18097.45","18617.65"
"NIFTY SMALLCAP 100","07 Oct 2024","18840.6","18907.45","18102.05","18242.85"
"NIFTY SMALLCAP 100","04 Oct 2024","18934.75","19042","18566.6","18758.65"
"NIFTY SMALLCAP 100","03 Oct 2024","19031.15","19229.15","18878.85","18952.60"
"NIFTY SMALLCAP 100","01 Oct 2024","19230.45","19349.5","19222.55","19331.30"
"NIFTY SMALLCAP 100","30 Sep 2024","19249.9","19290.35","19079.1","19179.65"
"NIFTY SMALLCAP 100","27 Sep 2024","19314.25","19401.85","19210.9","19242.00"
"NIFTY SMALLCAP 100","26 Sep 2024","19432.95","19438.5","19211.15","19261.30"
"NIFTY SMALLCAP 100","25 Sep 2024","19493.8","19508","19312.9","19357.75"
"NIFTY SMALLCAP 100","24 Sep 2024","19608.2","19615.25","19426.9","19440.05"
"NIFTY SMALLCAP 100","23 Sep 2024","19480","19566.75","19403.8","19548.90"
"NIFTY SMALLCAP 100","20 Sep 2024","19267.2","19385.3","19189.5","19332.15"
"NIFTY SMALLCAP 100","19 Sep 2024","19511.55","19567.3","18885.75","19144.85"
"NIFTY SMALLCAP 100","18 Sep 2024","19484","19555.25","19293.25","19389.75"
"NIFTY SMALLCAP 100","17 Sep 2024","19603.4","19606.95","19429.05","19465.55"
"NIFTY SMALLCAP 100","16 Sep 2024","19604.85","19632.85","19441.75","19537.75"
"NIFTY SMALLCAP 100","13 Sep 2024","19445.25","19526.35","19405","19505.95"
"NIFTY SMALLCAP 100","12 Sep 2024","19278.9","19377.45","19218.1","19354.75"
"NIFTY SMALLCAP 100","11 Sep 2024","19363","19417.35","19140.05","19161.85"
"NIFTY SMALLCAP 100","10 Sep 2024","19193.3","19332.15","19192","19317.40"
"NIFTY SMALLCAP 100","09 Sep 2024","19237.9","19243.25","18897.3","19097.40"
"NIFTY SMALLCAP 100","06 Sep 2024","19570","19640.6","19255.7","19276.05"
"NIFTY SMALLCAP 100","05 Sep 2024","19395.85","19595.35","19392.35","19520.95"
"NIFTY SMALLCAP 100","04 Sep 2024","19162.45","19457.55","19114.15","19322.25"
"NIFTY SMALLCAP 100","03 Sep 2024","19297.2","19378.95","19291.2","19326.70"
"NIFTY SMALLCAP 100","02 Sep 2024","19395.5","19405.05","19209.25","19244.30"
"NIFTY SMALLCAP 100","30 Aug 2024","19335.35","19386.5","19222.5","19307.10"
"NIFTY SMALLCAP 100","29 Aug 2024","19354.25","19384.3","19116.45","19214.55"
"NIFTY SMALLCAP 100","28 Aug 2024","19401.9","19440.05","19294.8","19319.75"
"NIFTY SMALLCAP 100","27 Aug 2024","19183.65","19349.25","19151.1","19333.30"
"NIFTY SMALLCAP 100","26 Aug 2024","19219.75","19249.85","19110.7","19132.25"
"NIFTY SMALLCAP 100","23 Aug 2024","19165.6","19180.2","19033.95","19079.25"
"NIFTY SMALLCAP 100","22 Aug 2024","19158.05","19224.7","19075.5","19099.60"
"NIFTY SMALLCAP 100","21 Aug 2024","18871.75","19078.8","18828.3","19067.35"
"NIFTY SMALLCAP 100","20 Aug 2024","18848.75","18868.75","18761.75","18839.95"
"NIFTY SMALLCAP 100","19 Aug 2024","18577.2","18774.25","18558.1","18752.70"
"NIFTY SMALLCAP 100","16 Aug 2024","18249.8","18450.55","18234.9","18436.85"
"NIFTY SMALLCAP 100","14 Aug 2024","18292","18312.65","17972.8","18087.50"
"NIFTY SMALLCAP 100","13 Aug 2024","18541.15","18543.1","18169.6","18203.65"
"NIFTY SMALLCAP 100","12 Aug 2024","18388.95","18528.9","18236.5","18444.30"
"NIFTY SMALLCAP 100","09 Aug 2024","18518.25","18544.95","18377.55","18410.20"
"NIFTY SMALLCAP 100","08 Aug 2024","18430.15","18505","18285.45","18307.30"
"NIFTY SMALLCAP 100","07 Aug 2024","18189.9","18413.4","17972.4","18383.30"
"NIFTY SMALLCAP 100","06 Aug 2024","18150.65","18366.95","17837.15","17871.35"
"NIFTY SMALLCAP 100","05 Aug 2024","18276.25","18375.75","17844.15","17942.00"
"NIFTY SMALLCAP 100","02 Aug 2024","18742.9","18942.2","18630.5","18800.60"
"NIFTY SMALLCAP 100","01 Aug 2024","19219.35","19247.6","18880.55","18949.95"
"NIFTY SMALLCAP 100","31 Jul 2024","19234.65","19251.65","19110.7","19137.65"
"NIFTY SMALLCAP 100","30 Jul 2024","19097.9","19251.2","19068.2","19207.55"
"NIFTY SMALLCAP 100","29 Jul 2024","18988.1","19114.1","18977.15","19043.40"
"NIFTY SMALLCAP 100","26 Jul 2024","18726.35","18879","18692.2","18854.00"
"NIFTY SMALLCAP 100","25 Jul 2024","18574.95","18711.2","18512.9","18673.05"
"NIFTY SMALLCAP 100","24 Jul 2024","18420.15","18748.7","18392.45","18723.50"
"NIFTY SMALLCAP 100","23 Jul 2024","18644.4","18651.7","17559.65","18400.50"
"NIFTY SMALLCAP 100","22 Jul 2024","18265.55","18597.85","18111.65","18563.05"
"NIFTY SMALLCAP 100","19 Jul 2024","18831.15","18835.95","18367.5","18397.75"
"NIFTY SMALLCAP 100","18 Jul 2024","19094","19098.6","18720.85","18829.20"
"NIFTY SMALLCAP 100","16 Jul 2024","19111.2","19180.1","19024.9","19062.40"
"NIFTY SMALLCAP 100","15 Jul 2024","19045.1","19087.6","18853.85","19047.70"
"NIFTY SMALLCAP 100","12 Jul 2024","19009.5","19069.5","18902.2","18949.05"
"NIFTY SMALLCAP 100","11 Jul 2024","18892.45","18936.35","18790.15","18919.65"
"NIFTY SMALLCAP 100","10 Jul 2024","19044.8","19063.45","18414.7","18789.75"
"NIFTY SMALLCAP 100","09 Jul 2024","19037.5","19095.55","18867.4","18956.75"
"NIFTY SMALLCAP 100","08 Jul 2024","19036.65","19107.45","18844.95","18908.40"
"NIFTY SMALLCAP 100","05 Jul 2024","18822.4","18993.6","18795","18941.20"
"NIFTY SMALLCAP 100","04 Jul 2024","18798.8","18827.35","18684.35","18792.95"
"NIFTY SMALLCAP 100","03 Jul 2024","18618.75","18713.35","18569.35","18700.55"
"NIFTY SMALLCAP 100","02 Jul 2024","18653.7","18679.95","18393.25","18509.05"
"NIFTY SMALLCAP 100","01 Jul 2024","18400.05","18600.95","18373.4","18593.65"
"NIFTY SMALLCAP 100","28 Jun 2024","18263.15","18379.4","18259.6","18317.70"
"NIFTY SMALLCAP 100","27 Jun 2024","18330","18403.15","18088.3","18165.00"
"NIFTY SMALLCAP 100","26 Jun 2024","18298.6","18354.85","18213.8","18288.00"
"NIFTY SMALLCAP 100","25 Jun 2024","18315.35","18437.65","18222.9","18242.05"
"NIFTY SMALLCAP 100","24 Jun 2024","18174.25","18273.35","18008.9","18217.05"
"NIFTY SMALLCAP 100","21 Jun 2024","18329.05","18400.25","18208.8","18235.05"
"NIFTY SMALLCAP 100","20 Jun 2024","18209.75","18307.75","18105.1","18266.45"
"NIFTY SMALLCAP 100","19 Jun 2024","18326.2","18347.05","17967.8","18155.50"
"NIFTY SMALLCAP 100","18 Jun 2024","18149.9","18263.35","18103.25","18238.55"
"NIFTY SMALLCAP 100","14 Jun 2024","17978.55","18089.15","17883.65","18043.60"
"NIFTY SMALLCAP 100","13 Jun 2024","17909.25","17925.15","17784.3","17908.10"
"NIFTY SMALLCAP 100","12 Jun 2024","17652.4","17809.15","17646.15","17788.30"
"NIFTY SMALLCAP 100","11 Jun 2024","17535.75","17665.55","17455.55","17571.60"
"NIFTY SMALLCAP 100","10 Jun 2024","17362.3","17528.65","17277.75","17475.15"
"NIFTY SMALLCAP 100","07 Jun 2024","16915.5","17226.15","16831.3","17215.55"
"NIFTY SMALLCAP 100","06 Jun 2024","16527.1","16918.6","16524.4","16826.10"
"NIFTY SMALLCAP 100","05 Jun 2024","15872.4","16334.85","15371.9","16289.40"
"NIFTY SMALLCAP 100","04 Jun 2024","17094","17094.15","14966","15692.15"
"NIFTY SMALLCAP 100","03 Jun 2024","17420.55","17424.15","17006.35","17098.70"
"NIFTY SMALLCAP 100","31 May 2024","16692.2","16774.35","16520.85","16696.70"
"NIFTY SMALLCAP 100","30 May 2024","16843.3","16877.25","16582.55","16612.85"
"NIFTY SMALLCAP 100","29 May 2024","16827.8","16954.75","16723.45","16886.00"
"NIFTY SMALLCAP 100","28 May 2024","17100.6","17116.65","16796.45","16875.60"
"NIFTY SMALLCAP 100","27 May 2024","17000.55","17087.35","16880.15","17019.65"
"NIFTY SMALLCAP 100","24 May 2024","16933.7","17035.2","16865.05","16883.00"
"NIFTY SMALLCAP 100","23 May 2024","16938.85","16979.25","16863.15","16911.90"
"NIFTY SMALLCAP 100","22 May 2024","17010.15","17025.4","16730.9","16880.50"
"NIFTY SMALLCAP 100","21 May 2024","17036","17040.55","16850.8","16939.85"
"NIFTY SMALLCAP 100","18 May 2024","16945.95","17042.65","16941.25","17009.60"
"NIFTY SMALLCAP 100","17 May 2024","16687.95","16886.55","16682.15","16870.80"
"NIFTY SMALLCAP 100","16 May 2024","16538.9","16621.3","16509.15","16596.40"
"NIFTY SMALLCAP 100","15 May 2024","16447.55","16544.7","16413.85","16457.45"
"NIFTY SMALLCAP 100","14 May 2024","16130.3","16378.35","16117.6","16363.15"
"NIFTY SMALLCAP 100","13 May 2024","16132","16148.35","15717.1","16037.80"
"NIFTY SMALLCAP 100","10 May 2024","16046","16125.1","15782.6","16106.75"
"NIFTY SMALLCAP 100","09 May 2024","16487.75","16524.05","15960.75","15995.70"
"NIFTY SMALLCAP 100","08 May 2024","16331.4","16558.7","16228.95","16461.05"
"NIFTY SMALLCAP 100","07 May 2024","16719.9","16727.35","16254.4","16367.05"
"NIFTY SMALLCAP 100","06 May 2024","17057.65","17063.75","16619.4","16683.15"
"NIFTY SMALLCAP 100","03 May 2024","17128.8","17135.15","16817.4","16936.50"
"NIFTY SMALLCAP 100","02 May 2024","17089.3","17108.25","16996.55","17019.40"
"NIFTY SMALLCAP 100","30 Apr 2024","17119.8","17132.6","16992.45","17011.80"
"NIFTY SMALLCAP 100","29 Apr 2024","17098.6","17121","16971.2","17017.85"
"NIFTY SMALLCAP 100","26 Apr 2024","16956.8","17051.55","16910.75","16981.30"
"NIFTY SMALLCAP 100","25 Apr 2024","16774.1","16899.85","16752.8","16886.80"
"NIFTY SMALLCAP 100","24 Apr 2024","16775.5","16822.6","16728.5","16746.95"
"NIFTY SMALLCAP 100","23 Apr 2024","16587.1","16702.6","16571.85","16687.15"
"NIFTY SMALLCAP 100","22 Apr 2024","16379.45","16502.45","16369.85","16484.20"
"NIFTY SMALLCAP 100","19 Apr 2024","16115.65","16337","15928.5","16270.40"
"NIFTY SMALLCAP 100","18 Apr 2024","16441.95","16543.55","16250.4","16286.35"
"NIFTY SMALLCAP 100","16 Apr 2024","16104.95","16421.65","16065.9","16332.80"
"NIFTY SMALLCAP 100","15 Apr 2024","16131.55","16363.3","15911.85","16211.00"
"NIFTY SMALLCAP 100","12 Apr 2024","16562.45","16653.3","16473.95","16496.40"
"NIFTY SMALLCAP 100","10 Apr 2024","16500.05","16593.10","16403.75","16571.40"
"NIFTY SMALLCAP 100","09 Apr 2024","16508.60","16556.75","16357.45","16451.90"
"NIFTY SMALLCAP 100","08 Apr 2024","16466.80","16485.60","16360.25","16407.05"
"NIFTY SMALLCAP 100","05 Apr 2024","16229.25","16375.55","16171.05","16355.35"
"NIFTY SMALLCAP 100","04 Apr 2024","16287.75","16335.75","16137.80","16219.35"
"NIFTY SMALLCAP 100","03 Apr 2024","15965.75","16158.90","15932.15","16146.40"
"NIFTY SMALLCAP 100","02 Apr 2024","15834.85","15974.75","15761.30","15960.95"
"NIFTY SMALLCAP 100","01 Apr 2024","15418.25","15785.10","15414.55","15768.40"
"NIFTY SMALLCAP 100","28 Mar 2024","15365.60","15397.15","15251.20","15270.45"
"NIFTY SMALLCAP 100","27 Mar 2024","15175.70","15349.50","15158.25","15263.90"
"NIFTY SMALLCAP 100","26 Mar 2024","15064.55","15170.25","14940.75","15118.35"
"NIFTY SMALLCAP 100","22 Mar 2024","14955.65","15092.95","14918.35","15056.75"
"NIFTY SMALLCAP 100","21 Mar 2024","14762.00","14980.55","14759.60","14960.30"
"NIFTY SMALLCAP 100","20 Mar 2024","14649.90","14698.75","14396.80","14593.55"
"NIFTY SMALLCAP 100","19 Mar 2024","14776.70","14801.40","14565.20","14586.85"
"NIFTY SMALLCAP 100","18 Mar 2024","14858.10","14927.70","14680.60","14762.15"
"NIFTY SMALLCAP 100","15 Mar 2024","14779.05","14927.40","14566.85","14846.70"
"NIFTY SMALLCAP 100","14 Mar 2024","14196.80","14803.10","14085.35","14788.55"
"NIFTY SMALLCAP 100","13 Mar 2024","15113.80","15176.80","14213.55","14295.05"
"NIFTY SMALLCAP 100","12 Mar 2024","15415.95","15421.00","15010.55","15092.10"
"NIFTY SMALLCAP 100","11 Mar 2024","15777.05","15783.60","15368.35","15396.90"
"NIFTY SMALLCAP 100","07 Mar 2024","15613.30","15746.20","15607.30","15709.00"
"NIFTY SMALLCAP 100","06 Mar 2024","15823.75","15824.35","15357.20","15576.55"
"NIFTY SMALLCAP 100","05 Mar 2024","16036.80","16037.70","15871.15","15888.10"
"NIFTY SMALLCAP 100","04 Mar 2024","16195.75","16228.05","16045.95","16087.25"
"NIFTY SMALLCAP 100","02 Mar 2024","16116.70","16178.80","16111.55","16170.15"
"NIFTY SMALLCAP 100","01 Mar 2024","16076.05","16133.70","16025.70","16058.95"
"NIFTY SMALLCAP 100","29 Feb 2024","15863.60","16028.20","15642.30","15976.20"
"NIFTY SMALLCAP 100","28 Feb 2024","16241.20","16260.00","15795.80","15875.15"
"NIFTY SMALLCAP 100","27 Feb 2024","16178.05","16240.35","16130.05","16177.70"
"NIFTY SMALLCAP 100","26 Feb 2024","16221.00","16256.20","16117.80","16133.15"
"NIFTY SMALLCAP 100","23 Feb 2024","16217.80","16226.35","16139.70","16175.20"
"NIFTY SMALLCAP 100","22 Feb 2024","16081.50","16127.00","15836.50","16114.45"
"NIFTY SMALLCAP 100","21 Feb 2024","16223.05","16268.60","15968.15","16004.85"
"NIFTY SMALLCAP 100","20 Feb 2024","16305.15","16348.40","16144.20","16172.35"
"NIFTY SMALLCAP 100","19 Feb 2024","16292.55","16331.45","16231.55","16258.30"
"NIFTY SMALLCAP 100","16 Feb 2024","16200.55","16263.15","16164.50","16194.00"
"NIFTY SMALLCAP 100","15 Feb 2024","16012.75","16120.60","16006.70","16105.20"
"NIFTY SMALLCAP 100","14 Feb 2024","15453.75","15916.05","15389.60","15896.05"
"NIFTY SMALLCAP 100","13 Feb 2024","15575.60","15664.90","15225.85","15643.75"
"NIFTY SMALLCAP 100","12 Feb 2024","16286.75","16295.95","15560.30","15617.05"
"NIFTY SMALLCAP 100","09 Feb 2024","16561.40","16565.20","16007.55","16269.30"
"NIFTY SMALLCAP 100","08 Feb 2024","16670.25","16691.60","16471.80","16500.95"
"NIFTY SMALLCAP 100","07 Feb 2024","16569.90","16653.45","16458.05","16566.20"
"NIFTY SMALLCAP 100","06 Feb 2024","16433.80","16478.05","16283.05","16449.35"
"NIFTY SMALLCAP 100","05 Feb 2024","16376.15","16531.75","16220.45","16319.75"
"NIFTY SMALLCAP 100","02 Feb 2024","16253.20","16388.65","16225.25","16277.85"
"NIFTY SMALLCAP 100","01 Feb 2024","16119.85","16142.30","15914.50","16127.20"
"NIFTY SMALLCAP 100","31 Jan 2024","15756.70","16038.95","15737.00","16026.30"
"NIFTY SMALLCAP 100","30 Jan 2024","15743.25","15817.40","15657.35","15673.80"
"NIFTY SMALLCAP 100","29 Jan 2024","15503.25","15654.60","15497.00","15638.55"
"NIFTY SMALLCAP 100","25 Jan 2024","15397.85","15435.30","15289.15","15409.40"
"NIFTY SMALLCAP 100","24 Jan 2024","15109.80","15348.20","14910.30","15332.05"
"NIFTY SMALLCAP 100","23 Jan 2024","15633.45","15665.70","15014.05","15073.05"
"NIFTY SMALLCAP 100","20 Jan 2024","15553.65","15589.35","15477.70","15518.90"
"NIFTY SMALLCAP 100","19 Jan 2024","15455.80","15561.25","15447.55","15487.45"
"NIFTY SMALLCAP 100","18 Jan 2024","15333.00","15417.45","14936.00","15320.60"
"NIFTY SMALLCAP 100","17 Jan 2024","15385.85","15550.35","15282.05","15348.35"
"NIFTY SMALLCAP 100","16 Jan 2024","15620.75","15653.90","15376.20","15535.30"
"NIFTY SMALLCAP 100","15 Jan 2024","15642.90","15687.10","15503.05","15610.50"
"NIFTY SMALLCAP 100","12 Jan 2024","15568.55","15609.70","15526.90","15544.65"
"NIFTY SMALLCAP 100","11 Jan 2024","15450.60","15496.25","15420.70","15476.45"
"NIFTY SMALLCAP 100","10 Jan 2024","15445.40","15465.80","15288.30","15386.70"
"NIFTY SMALLCAP 100","09 Jan 2024","15462.60","15506.80","15384.25","15409.70"
"NIFTY SMALLCAP 100","08 Jan 2024","15511.65","15523.80","15326.85","15342.55"
"NIFTY SMALLCAP 100","05 Jan 2024","15426.40","15458.05","15285.75","15438.85"
