"Index Name","Date","Open","High","Low","Close"
"NIFTY TOTAL MARKET","24 Jan 2022","8436.15","8441.75","8110.20","8185.30"
"NIFTY TOTAL MARKET","21 Jan 2022","8493.00","8516.85","8388.10","8450.15"
"NIFTY TOTAL MARKET","20 Jan 2022","8607.55","8621.10","8507.50","8552.40"
"NIFTY TOTAL MARKET","19 Jan 2022","8670.00","8670.00","8572.30","8611.55"
"NIFTY TOTAL MARKET","18 Jan 2022","8805.20","8813.25","8651.80","8666.35"
"NIFTY TOTAL MARKET","17 Jan 2022","8755.20","8790.90","8747.95","8783.10"
"NIFTY TOTAL MARKET","14 Jan 2022","8717.20","8766.75","8690.40","8753.40"
"NIFTY TOTAL MARKET","13 Jan 2022","8740.60","8751.65","8695.20","8746.25"
"NIFTY TOTAL MARKET","12 Jan 2022","8695.45","8722.50","8678.45","8716.50"
"NIFTY TOTAL MARKET","11 Jan 2022","8624.60","8658.35","8603.95","8641.20"
"NIFTY TOTAL MARKET","10 Jan 2022","8583.35","8626.75","8569.40","8622.20"
"NIFTY TOTAL MARKET","07 Jan 2022","-","-","-","8538.94"
"NIFTY TOTAL MARKET","06 Jan 2022","-","-","-","8506.04"
"NIFTY TOTAL MARKET","05 Jan 2022","-","-","-","8562.86"
"NIFTY TOTAL MARKET","04 Jan 2022","-","-","-","8520.42"
"NIFTY TOTAL MARKET","03 Jan 2022","-","-","-","8457.25"
"NIFTY TOTAL MARKET","31 Dec 2021","-","-","-","8340.80"
"NIFTY TOTAL MARKET","30 Dec 2021","-","-","-","8255.03"
"NIFTY TOTAL MARKET","29 Dec 2021","-","-","-","8266.88"
"NIFTY TOTAL MARKET","28 Dec 2021","-","-","-","8269.05"
"NIFTY TOTAL MARKET","27 Dec 2021","-","-","-","8189.82"
"NIFTY TOTAL MARKET","24 Dec 2021","-","-","-","8154.65"
"NIFTY TOTAL MARKET","23 Dec 2021","-","-","-","8202.94"
"NIFTY TOTAL MARKET","22 Dec 2021","-","-","-","8141.31"
"NIFTY TOTAL MARKET","21 Dec 2021","-","-","-","8041.17"
"NIFTY TOTAL MARKET","20 Dec 2021","-","-","-","7952.05"
"NIFTY TOTAL MARKET","17 Dec 2021","-","-","-","8161.68"
"NIFTY TOTAL MARKET","16 Dec 2021","-","-","-","8309.85"
"NIFTY TOTAL MARKET","15 Dec 2021","-","-","-","8320.74"
"NIFTY TOTAL MARKET","14 Dec 2021","-","-","-","8370.45"
"NIFTY TOTAL MARKET","13 Dec 2021","-","-","-","8381.30"
"NIFTY TOTAL MARKET","10 Dec 2021","-","-","-","8430.19"
"NIFTY TOTAL MARKET","09 Dec 2021","-","-","-","8412.62"
"NIFTY TOTAL MARKET","08 Dec 2021","-","-","-","8381.91"
"NIFTY TOTAL MARKET","07 Dec 2021","-","-","-","8249.19"
"NIFTY TOTAL MARKET","06 Dec 2021","-","-","-","8129.28"
"NIFTY TOTAL MARKET","03 Dec 2021","-","-","-","8261.07"
"NIFTY TOTAL MARKET","02 Dec 2021","-","-","-","8323.62"
"NIFTY TOTAL MARKET","01 Dec 2021","-","-","-","8218.01"
"NIFTY TOTAL MARKET","30 Nov 2021","-","-","-","8143.18"
"NIFTY TOTAL MARKET","29 Nov 2021","-","-","-","8146.68"
"NIFTY TOTAL MARKET","26 Nov 2021","-","-","-","8179.27"
"NIFTY TOTAL MARKET","25 Nov 2021","-","-","-","8426.07"
"NIFTY TOTAL MARKET","24 Nov 2021","-","-","-","8366.85"
"NIFTY TOTAL MARKET","23 Nov 2021","-","-","-","8398.30"
"NIFTY TOTAL MARKET","22 Nov 2021","-","-","-","8322.44"
"NIFTY TOTAL MARKET","18 Nov 2021","-","-","-","8506.05"
"NIFTY TOTAL MARKET","17 Nov 2021","-","-","-","8592.15"
"NIFTY TOTAL MARKET","16 Nov 2021","-","-","-","8630.44"
"NIFTY TOTAL MARKET","15 Nov 2021","-","-","-","8666.00"
"NIFTY TOTAL MARKET","12 Nov 2021","-","-","-","8661.23"
"NIFTY TOTAL MARKET","11 Nov 2021","-","-","-","8570.51"
"NIFTY TOTAL MARKET","10 Nov 2021","-","-","-","8631.01"
"NIFTY TOTAL MARKET","09 Nov 2021","-","-","-","8642.48"
"NIFTY TOTAL MARKET","08 Nov 2021","-","-","-","8629.07"
"NIFTY TOTAL MARKET","04 Nov 2021","-","-","-","8549.89"
"NIFTY TOTAL MARKET","03 Nov 2021","-","-","-","8495.57"
"NIFTY TOTAL MARKET","02 Nov 2021","-","-","-","8513.88"
"NIFTY TOTAL MARKET","01 Nov 2021","-","-","-","8504.80"
"NIFTY TOTAL MARKET","29 Oct 2021","-","-","-","8385.28"
"NIFTY TOTAL MARKET","28 Oct 2021","-","-","-","8442.82"
"NIFTY TOTAL MARKET","27 Oct 2021","-","-","-","8606.36"
"NIFTY TOTAL MARKET","26 Oct 2021","-","-","-","8614.47"
"NIFTY TOTAL MARKET","25 Oct 2021","-","-","-","8520.15"
"NIFTY TOTAL MARKET","22 Oct 2021","-","-","-","8559.51"
"NIFTY TOTAL MARKET","21 Oct 2021","-","-","-","8609.80"
"NIFTY TOTAL MARKET","20 Oct 2021","-","-","-","8653.04"
"NIFTY TOTAL MARKET","19 Oct 2021","-","-","-","8759.83"
"NIFTY TOTAL MARKET","18 Oct 2021","-","-","-","8833.94"
"NIFTY TOTAL MARKET","14 Oct 2021","-","-","-","8769.06"
"NIFTY TOTAL MARKET","13 Oct 2021","-","-","-","8693.77"
"NIFTY TOTAL MARKET","12 Oct 2021","-","-","-","8610.60"
"NIFTY TOTAL MARKET","11 Oct 2021","-","-","-","8580.69"
"NIFTY TOTAL MARKET","08 Oct 2021","-","-","-","8545.38"
"NIFTY TOTAL MARKET","07 Oct 2021","-","-","-","8503.18"
"NIFTY TOTAL MARKET","06 Oct 2021","-","-","-","8416.56"
"NIFTY TOTAL MARKET","05 Oct 2021","-","-","-","8497.59"
"NIFTY TOTAL MARKET","04 Oct 2021","-","-","-","8442.24"
"NIFTY TOTAL MARKET","01 Oct 2021","-","-","-","8347.52"
"NIFTY TOTAL MARKET","30 Sep 2021","-","-","-","8367.76"
"NIFTY TOTAL MARKET","29 Sep 2021","-","-","-","8385.54"
"NIFTY TOTAL MARKET","28 Sep 2021","-","-","-","8388.36"
"NIFTY TOTAL MARKET","27 Sep 2021","-","-","-","8439.28"
"NIFTY TOTAL MARKET","24 Sep 2021","-","-","-","8440.79"
"NIFTY TOTAL MARKET","23 Sep 2021","-","-","-","8448.32"
"NIFTY TOTAL MARKET","22 Sep 2021","-","-","-","8330.09"
"NIFTY TOTAL MARKET","21 Sep 2021","-","-","-","8303.42"
"NIFTY TOTAL MARKET","20 Sep 2021","-","-","-","8238.03"
"NIFTY TOTAL MARKET","17 Sep 2021","-","-","-","8351.25"
"NIFTY TOTAL MARKET","16 Sep 2021","-","-","-","8393.66"
"NIFTY TOTAL MARKET","15 Sep 2021","-","-","-","8347.85"
"NIFTY TOTAL MARKET","14 Sep 2021","-","-","-","8282.36"
"NIFTY TOTAL MARKET","13 Sep 2021","-","-","-","8252.92"
"NIFTY TOTAL MARKET","09 Sep 2021","-","-","-","8242.81"
"NIFTY TOTAL MARKET","08 Sep 2021","-","-","-","8223.34"
"NIFTY TOTAL MARKET","07 Sep 2021","-","-","-","8210.56"
"NIFTY TOTAL MARKET","06 Sep 2021","-","-","-","8222.96"
"NIFTY TOTAL MARKET","03 Sep 2021","-","-","-","8197.33"
"NIFTY TOTAL MARKET","02 Sep 2021","-","-","-","8156.04"
"NIFTY TOTAL MARKET","01 Sep 2021","-","-","-","8081.79"
"NIFTY TOTAL MARKET","31 Aug 2021","-","-","-","8084.47"
"NIFTY TOTAL MARKET","30 Aug 2021","-","-","-","7999.05"
"NIFTY TOTAL MARKET","27 Aug 2021","-","-","-","7885.06"
"NIFTY TOTAL MARKET","26 Aug 2021","-","-","-","7837.17"
"NIFTY TOTAL MARKET","25 Aug 2021","-","-","-","7829.65"
"NIFTY TOTAL MARKET","24 Aug 2021","-","-","-","7811.87"
"NIFTY TOTAL MARKET","23 Aug 2021","-","-","-","7735.23"
"NIFTY TOTAL MARKET","20 Aug 2021","-","-","-","7747.77"
"NIFTY TOTAL MARKET","18 Aug 2021","-","-","-","7835.22"
"NIFTY TOTAL MARKET","17 Aug 2021","-","-","-","7846.42"
"NIFTY TOTAL MARKET","16 Aug 2021","-","-","-","7824.92"
"NIFTY TOTAL MARKET","13 Aug 2021","-","-","-","7823.91"
"NIFTY TOTAL MARKET","12 Aug 2021","-","-","-","7774.39"
"NIFTY TOTAL MARKET","11 Aug 2021","-","-","-","7717.28"
"NIFTY TOTAL MARKET","10 Aug 2021","-","-","-","7726.70"
"NIFTY TOTAL MARKET","09 Aug 2021","-","-","-","7756.34"
"NIFTY TOTAL MARKET","06 Aug 2021","-","-","-","7769.42"
"NIFTY TOTAL MARKET","05 Aug 2021","-","-","-","7783.55"
"NIFTY TOTAL MARKET","04 Aug 2021","-","-","-","7779.14"
"NIFTY TOTAL MARKET","03 Aug 2021","-","-","-","7765.74"
"NIFTY TOTAL MARKET","02 Aug 2021","-","-","-","7680.58"
"NIFTY TOTAL MARKET","30 Jul 2021","-","-","-","7613.30"
"NIFTY TOTAL MARKET","29 Jul 2021","-","-","-","7601.77"
"NIFTY TOTAL MARKET","28 Jul 2021","-","-","-","7564.95"
"NIFTY TOTAL MARKET","27 Jul 2021","-","-","-","7582.53"
"NIFTY TOTAL MARKET","26 Jul 2021","-","-","-","7616.86"
"NIFTY TOTAL MARKET","23 Jul 2021","-","-","-","7621.52"
"NIFTY TOTAL MARKET","22 Jul 2021","-","-","-","7612.83"
"NIFTY TOTAL MARKET","20 Jul 2021","-","-","-","7515.60"
"NIFTY TOTAL MARKET","19 Jul 2021","-","-","-","7586.86"
"NIFTY TOTAL MARKET","16 Jul 2021","-","-","-","7652.56"
"NIFTY TOTAL MARKET","15 Jul 2021","-","-","-","7640.11"
"NIFTY TOTAL MARKET","14 Jul 2021","-","-","-","7607.84"
"NIFTY TOTAL MARKET","13 Jul 2021","-","-","-","7589.76"
"NIFTY TOTAL MARKET","12 Jul 2021","-","-","-","7546.15"
"NIFTY TOTAL MARKET","09 Jul 2021","-","-","-","7532.27"
"NIFTY TOTAL MARKET","08 Jul 2021","-","-","-","7533.70"
"NIFTY TOTAL MARKET","07 Jul 2021","-","-","-","7587.46"
"NIFTY TOTAL MARKET","06 Jul 2021","-","-","-","7556.58"
"NIFTY TOTAL MARKET","05 Jul 2021","-","-","-","7563.93"
"NIFTY TOTAL MARKET","02 Jul 2021","-","-","-","7511.51"
"NIFTY TOTAL MARKET","01 Jul 2021","-","-","-","7486.49"
"NIFTY TOTAL MARKET","30 Jun 2021","-","-","-","7496.41"
"NIFTY TOTAL MARKET","29 Jun 2021","-","-","-","7500.17"
"NIFTY TOTAL MARKET","28 Jun 2021","-","-","-","7526.94"
"NIFTY TOTAL MARKET","25 Jun 2021","-","-","-","7529.19"
"NIFTY TOTAL MARKET","24 Jun 2021","-","-","-","7489.67"
"NIFTY TOTAL MARKET","23 Jun 2021","-","-","-","7465.68"
"NIFTY TOTAL MARKET","22 Jun 2021","-","-","-","7503.45"
"NIFTY TOTAL MARKET","21 Jun 2021","-","-","-","7482.83"
"NIFTY TOTAL MARKET","18 Jun 2021","-","-","-","7442.74"
"NIFTY TOTAL MARKET","17 Jun 2021","-","-","-","7465.17"
"NIFTY TOTAL MARKET","16 Jun 2021","-","-","-","7512.39"
"NIFTY TOTAL MARKET","15 Jun 2021","-","-","-","7565.54"
"NIFTY TOTAL MARKET","14 Jun 2021","-","-","-","7534.83"
"NIFTY TOTAL MARKET","11 Jun 2021","-","-","-","7538.76"
"NIFTY TOTAL MARKET","10 Jun 2021","-","-","-","7511.73"
